"X","Y"
517678.32,6585475.02
517634.95,6585236.42
517391.96,6585475.79
517328.5,6585551.19
517643.22,6584680.35
517831.46,6584637.03
517708.29,6584696.5
517552.32,6584872.47
517743.21,6584787.13
517485.33,6585781.89
517655.15,6585729.11
517769.49,6585569.18
517567.11,6585466.45
517540.82,6585336.92
517538.42,6585423.02
517732.74,6585417.23
517673.98,6585201.26
517783.94,6585216.45
737533.72,6588163.06
517600.2,6583789.59
517539.73,6584337.09
517525.57,6584135.44
517529.7,6583988.69
638262.25,6391634.03
639185.34,6471202.28
639049.62,6470748.85
639485.88,6471670.1
639282.83,6471590.82
638555.88,6471295.4
639051.73,6471411.68
639621.62,6471518.92
639175.98,6471663.29
639535.15,6471793.58
639553.84,6471692.61
644828.01,6458898.67
676851.01,6476130.28
549325.57,6573057.74
549015.67,6573008.45
549320.38,6573171.81
714461.63,6545769.03
714390.31,6545777.27
467670.83,6531893.68
468220.5,6531232.31
470873.85,6526038.6
468137.94,6531374.36
468192.25,6531368.59
545009.97,6559295.2
545063.26,6559204.76
544829.56,6559130.57
545130.6,6559171.38
506782.22,6541484.49
506832.99,6542464.43
506247.18,6540261.28
505894.07,6541377.33
507883.42,6542781.97
699713.44,6546431.66
700166.41,6546531.33
700042.4,6546538.25
700012.89,6546621.03
530949.04,6581880.8
530780.86,6581930.76
530945.82,6581791.29
596437.79,6474423.97
593647.99,6473339.62
582034.9,6590786.71
582205.45,6590586.43
487139.97,6536083.11
521989.09,6589311.64
522088.48,6589230.43
522096.85,6589326.75
521943.3,6589166.3
522032.07,6589166.09
522314.16,6588767.89
555683.5,6562323.8
577418.49,6595957.95
518106.26,6584395.83
518177.37,6584289.71
518313.8,6584284
695458.4,6406265.42
551522.7,6431280.52
551522.7,6431280.52
591002.78,6470429.74
591002.78,6470429.74
652114.06,6468849.13
652114.06,6468849.13
652114.06,6468849.13
680103.83,6472763.68
680103.83,6472763.68
627475.16,6605442
627475.16,6605442
680467.42,6455973.34
680467.42,6455973.34
680467.42,6455973.34
607170.07,6446173.63
607170.07,6446173.63
650770.07,6452580.25
650770.07,6452580.25
659499.11,6484599.7
658102.14,6444396.99
658102.14,6444396.99
660813.97,6443383.73
660813.97,6443383.73
656980.07,6437646.81
656980.07,6437646.81
656980.07,6437646.81
658021.09,6437308.11
658021.09,6437308.11
658021.09,6437308.11
665940.85,6444892.89
665940.85,6444892.89
706027.37,6447420.1
706027.37,6447420.1
557306.01,6591336.42
645835.87,6427869.26
645835.87,6427869.26
652133.6,6426135.71
652133.6,6426135.71
652133.6,6426135.71
648775.19,6422540.89
648775.19,6422540.89
648775.19,6422540.89
651104.64,6421558.33
651104.64,6421558.33
382801.65,6475360.72
652899.93,6518681.42
553605.51,6497949.07
575248.49,6518110.62
575248.49,6518110.62
381017.08,6475896.64
647487.99,6516933.37
514390.55,6484176.18
600033,6461841.53
605637.97,6435538.12
650342.2,6446779.68
650342.2,6446779.68
650620.37,6446847.76
650620.37,6446847.76
650705.31,6446603.75
650705.31,6446603.75
650428.92,6446430.57
650428.92,6446430.57
647425.69,6436163.35
653218.74,6432411.9
572181.6,6598572.35
529101.38,6575920.04
530161.85,6583927.99
638755.54,6485382.71
638999.05,6485302.02
638900.46,6485369.34
638577.25,6485255.04
639311.47,6485657.57
638908.25,6485511.23
638684.24,6485389.12
639095.61,6485387.11
658538.42,6463004.51
517524.13,6583815.44
517539.8,6583907.13
470462.47,6526266.57
470360,6526033.85
470471.71,6526123
556336.97,6594598.65
467789.67,6531669.66
467523.09,6531390.44
467551.6,6531568.89
467621.13,6531549.29
479067.24,6531782.75
588038.89,6465683.64
588201.88,6465590.43
588033.45,6465560.47
588007.56,6465759.75
536195.97,6562755.1
536252.97,6562742.84
696959.06,6546253.93
714834.11,6546118.17
714541.86,6547194.74
697248.44,6545984
714568.11,6547035.22
703481.5,6546578.93
536264.12,6564096.63
536217.48,6563979.35
541054.87,6563609.92
541159.91,6563601.35
541207.25,6563521.48
541000.98,6563796.27
541159.57,6563416.1
541096.93,6563642.3
517230.14,6576907.62
599634.1,6556135.32
554833,6592882.46
552793.95,6594142.2
554365.48,6592933.06
593185.18,6470713.45
537663.77,6563622.57
537775.59,6563668.61
517875.41,6584582.64
517980.5,6584396.35
534004.89,6466157.27
534405.6,6466221.54
448799.12,6476246.85
598659.83,6528758.37
591170.4,6537270.3
592249.71,6526839.31
587967.59,6532065.74
587815.45,6531604.15
587763.17,6531517.11
592994.02,6531740.55
587939.42,6531584.63
587911.47,6531275.27
545981.17,6578526.61
544340.07,6579784.89
461699.83,6499601.36
698780.83,6546483.85
535934.73,6562875.15
535933.74,6562913.95
536862.3,6470909.54
693425.88,6582622.14
567640.01,6582363.89
518255.44,6583610.77
518463.67,6583634.57
518343.61,6583645.32
565650.2,6599395.84
520905.14,6587633.09
537553.76,6563679.33
537503.6,6563544.99
537545.15,6563501.08
536862.25,6564267.31
537011.98,6564268.73
522013.95,6588887.74
522026.66,6588812.23
522076.49,6588849.18
522187.59,6588747.39
522222.34,6588713.16
522035.64,6588566.31
522117.3,6588566.6
522089.5,6588377.76
521998.29,6588396.03
521953.21,6588481.08
522239.76,6588253.23
522135.9,6588319.55
522174.51,6588218.5
522293.94,6588216.62
522356.93,6588206.93
522476.72,6588567.19
522579.7,6588570.58
522534.39,6588458.84
522492.88,6588525.69
522477.85,6588291.81
522537.58,6588261.56
522417.81,6588179.85
522392.86,6588083.14
522476.54,6588085.74
522856.44,6588318.06
522783.8,6588284.25
522734.67,6588209.43
522851.73,6588034.59
523172.48,6587948.75
654607.47,6450228.18
655959.99,6439329.55
655959.99,6439329.55
667105.35,6440557.56
686779.69,6444097.45
686779.69,6444097.45
686779.69,6444097.45
652173.62,6428864.8
647444.8,6426123.77
648731.63,6425732.76
648731.63,6425732.76
651569.92,6425901.12
456309.67,6476850.85
456309.67,6476850.85
688995.8,6486666.96
650700.28,6417089.09
650700.28,6417089.09
649892.06,6416259.02
649892.06,6416259.02
649892.06,6416259.02
554022,6611552
447789,6511915
426245,6515010
412967,6447773
371249,6467269
371249,6467269
382391,6468987
456636,6479336
395619,6438428
449893,6512487
439608,6462504
475234,6488920
434739,6516317
499582,6439326
450245,6479555
450245,6479555
471660,6522370
599663,6612156
468939,6517050
481678,6484589
481678,6484589
651897.37,6413231.31
651897.37,6413231.31
658322.6,6427909.12
654111.06,6426784.42
654111.06,6426784.42
654111.06,6426784.42
656099.59,6413806.14
679764,6415951.92
679764,6415951.92
647793.24,6427982.19
647793.24,6427982.19
647036.16,6427598.05
647036.16,6427598.05
646161.7,6427255.4
646161.7,6427255.4
639605.75,6598799.36
639180.74,6598911.9
552020.43,6591111.66
418184.55,6497595.11
547372.23,6576821.63
546874.27,6576370.05
546733.53,6576464.15
539701.66,6564162.69
539752.81,6564057.17
528362.27,6475263.2
528203.45,6475083.21
661469.44,6477976.54
658836.8,6464847.78
656200.02,6483570.72
666950.31,6474113.34
607764,6560318
528424.47,6456019.29
587119.73,6476019
587001.99,6476239.57
588482.96,6475023.06
589547.95,6475435.5
589128.07,6477220.63
588563.84,6476013.17
587638.71,6467590.28
590475.15,6470045.1
588891.15,6469970.38
589271.49,6468238.63
593157.37,6472686.38
697900.93,6434408.4
485493.85,6535287.83
697433.4,6434069.34
689901.46,6427046.59
689655.41,6427414.2
691540.03,6427765.67
697565.1,6434531.24
546845.84,6516146.27
547016.57,6516340.28
653281.41,6484760.39
642831,6452885
679869,6493734
594917,6449614
689144,6436530
681357.23,6427828.99
656815.15,6442641.75
696649.87,6443002.05
679730,6446993
665277,6467728
630248,6457247
631263.24,6458796.17
529387.72,6471483.49
530310.49,6471431.73
529453.66,6471545.2
593622,6571275
523647.68,6574327.67
542469.78,6580232.4
470376.34,6525950.24
654624.79,6490762.22
654077.83,6491049.29
656657.04,6489174.51
657085.71,6488988.03
656895.39,6489734.94
656799.91,6489420.07
658332.56,6489330.83
537587.24,6577653.71
537463.97,6577517.17
531010.56,6473872.61
529383.16,6474245.7
539616.39,6564289.29
539695.09,6564308.6
449523.91,6477460.83
384015.63,6462298.17
468375.87,6514112.91
475084.53,6528594.13
624068.37,6406873.07
704858.79,6432338.96
704858.79,6432338.96
726240.39,6421491.25
642325.57,6410768.94
642325.57,6410768.94
637747.18,6404237.81
637747.18,6404237.81
644274.44,6401673.58
644274.44,6401673.58
657894.3,6399921.77
657894.3,6399921.77
659342.66,6392806.67
659314.91,6395223.79
659342.66,6392806.67
659314.91,6395223.79
679758.27,6411571.68
679758.27,6411571.68
679758.27,6411571.68
682548.68,6406836.2
682494.79,6405011.65
676671.9,6403475.55
676671.9,6403475.55
676671.9,6403475.55
688597.02,6407659.55
688597.02,6407659.55
687207.26,6404759.61
687207.26,6404759.61
687207.26,6404759.61
693303.71,6404717.54
693303.71,6404717.54
684834.15,6402709.12
686508.77,6402913.8
686508.77,6402913.8
699094.64,6398711.42
699090.48,6397425.73
699094.64,6398711.42
697764,6399107.83
697764,6399107.83
699090.48,6397425.73
690575.7,6396091.55
692179.73,6392667.32
685410.52,6393712.11
685410.52,6393712.11
685974.86,6390628.92
685974.86,6390628.92
694883.59,6387265.01
638570.09,6582574.01
638517.77,6582692.08
645480.46,6586801.01
701280.7,6397164.7
701280.7,6397164.7
551834.36,6578544.69
380626.7,6466020.02
699781.09,6397470.12
699781.09,6397470.12
551398.58,6594033.55
551757.17,6593524.15
551442.56,6593823.41
551287.54,6593927.98
681937.23,6443051.1
681909.5,6442906.65
680161.43,6440980.53
679985.39,6441555.42
679517.16,6440625.08
679171.37,6440275.37
679532.81,6439000.87
680114.08,6440007.8
679395.13,6440574.66
666807.67,6476784.66
666153.44,6476787.62
581617.66,6468831.73
581332.33,6467852.89
621987.93,6407498.25
520483.12,6589732.08
520464.52,6589574.11
520538.03,6589472.76
520591.43,6589559.85
520659.33,6589564.08
520341.27,6589475.41
520232.36,6589532.72
520282.04,6589473.99
520500.35,6588930.09
519642.24,6586505.45
520644.56,6588902.45
521051.56,6589915.94
519664.54,6586675.21
520030.08,6586205.6
520071.86,6586123.07
520779.43,6589099.87
520971.66,6588987.36
520763.57,6588704.6
520415.02,6588949.51
520437.63,6585611.69
519488.02,6586228.58
519700.82,6586055.12
519868.93,6586098.61
520005.14,6586025.61
520122.93,6586039.97
520845.11,6589102.91
520004.96,6586103.15
694868.46,6591007.04
555737.37,6581104.27
550167.55,6532327.29
543274.97,6559589.4
542674,6553069
620781.76,6475867.53
704759,6574220
676620,6563523
520937.59,6589687.62
520198.31,6585972.96
624090.69,6407093.91
624199.08,6406461.84
634778.9,6516142.28
561619.78,6589653.52
562791.05,6589791.81
580914.84,6591005.22
545257.13,6584217.47
547906.64,6581550.22
545300.89,6584148.41
532524.05,6577229.57
533623.26,6578094.62
630828.13,6457316.33
385263.1,6470771.59
614081.88,6572201.03
607772.33,6566417.82
613134.88,6566591.68
615461.02,6570007.2
616848.34,6568572.05
602955.21,6572919.69
735496.81,6591527.06
692563.52,6573321.35
692566.94,6573610.11
692805.37,6573793.47
557011.74,6583514
676147.91,6417370.1
676125.5,6417537.68
677789.5,6417556.48
655774.84,6490125.8
678037.68,6417711.52
682704.69,6406685.86
682433.26,6406200.3
538837.86,6546451.04
655896.27,6490073.58
662550.48,6479773.01
557643.94,6589459.61
678205.85,6417735.23
676386.08,6422584.47
628593.74,6570881.14
628417.99,6582411.59
627611.62,6581847.69
632537.87,6578684.8
634076.34,6578216.28
628611.4,6574666.3
629019.89,6577077.95
631445.34,6573532.5
627381.41,6571828.93
629473.36,6575761.15
632972.41,6572075.31
628589.76,6572765.14
629960.18,6577164.84
627797.76,6573354.36
386130.1,6481718.88
473763.7,6517155.17
638948.76,6516161.44
679396.51,6441327.24
679683.16,6440405.44
681932.84,6441051.95
680083.32,6440509.76
679897.74,6440797.03
678505.58,6442091.8
682597.16,6440688.78
680049.14,6439714.94
679888.48,6440642.31
683586.07,6440648.21
679810.99,6440744.65
679544.31,6440530.29
680167.52,6442341.82
679531.22,6442255.82
679149.09,6440344.58
678893.29,6440273.77
679991.42,6440273.54
679287.54,6440466.64
480637,6487157
480637,6487157
462639,6523301
437666,6465206
446142,6529277
434546,6516540
435544,6538971
452862,6512681
446582,6519241
686643.14,6410560.89
380750.7,6466146.51
540326.3,6439821.87
576586.28,6466216.87
576586.28,6466216.87
417708.69,6458899.68
495894,6445910
495894,6445910
475873,6535325
475873,6535325
475873,6535325
448093,6475093
448093,6475093
375099,6471199
416715,6450958
477904,6539926
441196,6520109
502705,6449740
502224,6447534
502224,6447534
438475,6470259
437470,6466345
438454,6466718
438454,6466718
480372,6486093
480372,6486093
443347,6468885
437851,6522303
437851,6522303
420170,6453596
387319,6450030
704775,6566504
693735.49,6591631.47
699221.02,6589456.95
699546.65,6590396.18
696385.1,6592986.77
696453.63,6592653.24
698221.08,6592430.19
698221.08,6592430.19
703162,6576489
703162,6576489
711423,6563612
657035,6584318
704131.08,6590893.98
709951.8,6590755.49
708849.95,6589351.96
711461.92,6589192.71
698880.93,6589324.52
699294.81,6591465.29
704246.81,6589974.64
705547.57,6588515.57
708374.61,6586539.79
700218.06,6590823.93
705048.03,6589146.99
708266.89,6590139.3
647258,6399302
640567,6439306
641993.27,6391346.14
619275,6418704
653084,6444817
642581,6394767
649948,6430269
632279,6427659
621795,6438591
640866,6425324
537376.28,6474488.73
537412.6,6474458.94
537456.63,6474424.43
537303.14,6474510.66
529412.55,6477339.62
529554.06,6477524.06
529650,6477233.26
529100.99,6477211.77
529769.34,6477494.05
514911.92,6459634.86
628192.19,6546453.48
650900.97,6575072.72
610657,6599562
518401.69,6475850.15
520642.09,6474754.84
519262.95,6481792.04
521772.85,6472165.43
518892.89,6481507.1
557008.8,6562262.2
557167.17,6562552.41
556916.31,6562290.25
509702.65,6579170.77
509500.65,6578783.35
632572.99,6579326.27
632817.83,6579968.52
624919.15,6568942.88
626327.81,6572098.03
627700.19,6576101.58
626341.94,6570132.41
626501.93,6570161.24
632142.65,6576961.92
629105.43,6579295.6
632604.41,6579536.24
702270.21,6546656.77
564354.68,6593540.09
566263.02,6589056.48
562703.62,6594210.95
563680.24,6592571.45
660856.28,6472956.16
588569.63,6483703.34
690000.72,6554992.31
485814.7,6508659.1
498817.11,6507824.68
486042.1,6504526.4
504220.32,6507766.76
494399,6512072.9
481065.53,6503556.47
500232.74,6507660.68
502603.26,6507486.26
504678.41,6509492.42
480956.6,6511046.3
491303.1,6511705
491794.8,6512151.9
484697.2,6503687.5
496489.84,6511224.43
488181.7,6505933.5
497436,6509748.3
496151.5,6508398.1
502998.9,6509076
566768.97,6581821.97
544264.25,6560541.95
424980.91,6548558.25
555213.77,6590341.52
574655.48,6595951.41
543267.78,6569270.29
543072.22,6569262.46
635205.92,6583061.7
635601.39,6583371.87
642017.44,6584049.58
644971.95,6584718.67
642078.04,6579267.78
643779.65,6587718.42
640303.27,6582397.45
644956.67,6585767.2
663741.19,6481616.82
637629.98,6422689.31
637693.67,6422626.05
557249,6611514
438623,6470189
601790,6606272
371318,6473031
416121,6544989
474811,6489017
499347,6442786
499347,6442786
439664,6522002
478177,6537610
584120.98,6583302.78
447038,6473934
439244,6470067
439244,6470067
481254,6480918
450734,6479588
717484.26,6558078.93
470919.12,6532468.42
471237.49,6532628.79
526295.71,6592179.76
524558.68,6591175.27
536061.67,6563268.69
536071.63,6563374.04
536117,6563315.29
535949.52,6563195.02
536003.79,6563220.25
553008.4,6555335.01
453518.35,6504982.11
583536.93,6528755.07
583555.09,6528633.26
584029.73,6528824.97
583580.98,6528675.7
456631.58,6503422.7
584406.76,6470406.74
587089.66,6470123.17
582452.25,6466153.47
579428.91,6468544.36
586742.93,6466054.49
583333.33,6463726.84
580899.36,6464858.22
581944.53,6463391.19
579977.73,6463945.17
584684.23,6461896.09
586184.87,6471881.68
579489.11,6466746.74
584975.65,6462450.12
585448.5,6461615.3
584198.15,6461722.43
587721.92,6465847.32
587510.59,6468071.05
610954.91,6606123.71
587431.33,6527805.67
681271.4,6583852.35
567077.57,6552333.54
577620.35,6552148.42
567339.62,6553002.78
415723,6545054
479710,6538435
487261,6466529
478728,6491999
474776,6547531
536470.18,6563337.47
536544.92,6563401.76
537026.03,6563468.22
537074.66,6563497.57
491985,6469705
383048,6473977
380764,6465132
547152.3,6482139.59
548415.8,6597433.69
615491,6499098
628760,6497347
529612.64,6589103.63
529519.57,6589374.98
529499.95,6589001.37
522342.73,6587535.2
522298.95,6592250.88
529475.9,6589310.32
529378.9,6589011.9
688702,6440288
703540.32,6586816.98
673383,6456836
696538.9,6427002.64
692960,6456910
684437,6440582
692257,6436711
692257,6436711
697446,6434147
533497.9,6586543.02
532652.95,6586728.26
659895.87,6476548.33
610168.12,6509175.92
595796.98,6579104.8
517119.55,6565416.09
553095.65,6592152.33
514232.41,6559504.37
510758.15,6545267.21
515185.78,6560668.39
513458.02,6551311.48
511892,6551623.34
516172.51,6553296.95
516521.29,6553369.81
510356.3,6550852.92
518658.71,6551252.78
514360.02,6558660.88
663132.45,6582759.76
555732.26,6593777.93
561714.09,6595516.51
690449.07,6556929.34
689340.21,6557668.74
690941.21,6558913.51
689820.81,6555244.94
562140.1,6580501.25
587995.49,6531316.39
587826.99,6531253.9
587993.46,6531656.19
588023.9,6531586.17
587888.31,6531927.73
587981.29,6531590.98
587965.78,6532010.26
587783.9,6531430.36
587783.9,6531359.12
587913.96,6531204.55
587757.06,6531203.66
587739.5,6531119.1
588045.82,6531491.18
587858.82,6531713.18
587777.82,6531738.34
587856.22,6531846.29
587789.05,6531288.07
587978.88,6531697.84
587891.88,6532001.97
587999.42,6531778.62
559927.34,6502733.02
559701.68,6502614.36
559765.49,6502699.96
655812.2,6492328.36
658597.4,6478095.58
642105.52,6454947.83
693456.35,6582150.61
682093.01,6584482.36
723063.41,6575922.31
637919.87,6574353.71
643797.08,6571581.21
668468.35,6415956.64
655690.83,6477718.06
674865.14,6402534.2
662381.94,6594021.6
662449.09,6593854.99
662610.59,6593792.28
632869.2,6597079.08
693776.95,6581426.71
693890.56,6581824
529030.84,6567638.77
521758.26,6475539.87
521990.52,6475469.69
521882.03,6475501.73
521700.76,6475477.09
543968.46,6558891.18
474146.02,6533860.4
616633.9,6583922.92
616881.55,6583771.48
458956,6478557
379035,6471426
379035,6471426
446405,6519313
472017,6536526
497519,6449165
497519,6449165
497519,6449165
497519,6449165
414236,6454962
555597,6608064
494713,6450665
569801,6604912
620171,6607282
427569,6518414
381637,6472114
399811,6488085
416921,6453776
416921,6453776
430547,6515203
416854,6455514
416854,6455514
473482,6490220
374149,6474323
497580,6444590
493973,6450560
433318,6462973
425895,6514667
569469,6605140
569469,6605140
408458,6454163
614070,6612016
614070,6612016
439256,6471616
430158,6520063
602614,6616476
471363,6494823
553485.46,6586133.55
693484.85,6584544.98
402747.79,6454398.91
403863.67,6454652.73
402815.15,6454388.04
403403.6,6454579.97
403671.85,6454692.32
403017.21,6454497.61
403342.12,6454586.94
629269.73,6512837.51
611762.79,6508823.88
393548,6529139
393548,6529139
467563,6518858
381830,6470737
476229,6536121
450992,6478536
382115,6455995
449207,6522821
515379.36,6561095.83
517285.31,6552498.45
512429.38,6550519.52
518034.93,6553331.63
510602.72,6546614.58
515273.34,6552095.57
509314.86,6547731.45
518691.82,6551443.4
518690.31,6551534.58
518378.59,6552680.55
518772.22,6556437.78
518424.68,6554551.86
515046.25,6550743.78
516960.89,6543352.1
517418.68,6550364.56
514231.72,6560618.77
514452.47,6560509.38
514025.52,6561330.15
515288.09,6560739.79
522676.93,6551020.23
520889.89,6553520.76
510235.8,6552459.08
514038.96,6552169.72
515769.87,6552971.31
516557.31,6552925.03
512128.24,6550207.18
572194.95,6469556.56
573558.75,6472664.74
570307.77,6464822.62
576361.22,6470917.32
656100.45,6487134.09
656394.76,6486766.88
656152.72,6486753.14
656030.38,6486798.42
655981.83,6486565.72
655946.06,6487082.41
656039.81,6487098.25
656086.4,6486943.23
656252.46,6486851.69
585367.01,6489413.06
585126.39,6488271.99
585589.99,6488760.23
585394.25,6488209.62
585509.72,6488274.19
585601.53,6488998.89
585804.41,6489574.11
524651.38,6473295.04
710339.17,6583521.83
541970.45,6559599.43
547608.21,6595402.14
546927.31,6591637.99
534607.96,6580788.07
527687.72,6574309.3
517219.21,6551101.24
633313,6495086
536187.44,6563582.56
536055.33,6563586.85
538904.63,6564331.77
539083.64,6564319.23
687204,6428199
698509,6428687
704551,6421682
665277,6467728
665277,6467728
678477,6501506
608906,6582082
530553.21,6578876.45
657019.43,6479422.6
478449.12,6525373.32
478581.2,6525327.76
410359.53,6459264.01
470539.84,6525914.8
473875.4,6521682.2
470472.14,6525690.91
477285.7,6523355.7
477616.26,6526436.39
475865,6532427.3
655471.66,6489958.17
656488.6,6489506.87
655058.28,6490356.94
655621.68,6489519.33
655178.51,6489868.24
655998.92,6490185.81
656023.4,6490326.02
656046.38,6490144.55
655939.03,6490221.46
655765.82,6490156.31
655484.81,6490081.58
655788.86,6490012.95
655412.99,6490178.85
655000.01,6490445.29
656608.2,6489904.27
695515.55,6403583.81
695381.48,6403449.32
544712.3,6538750.44
532720.44,6486877.52
532771.27,6486316.55
533119.62,6486415.03
533153.99,6486193.68
471548.88,6560932.59
681618.33,6438674.89
680947.02,6437887.11
683253.89,6436875.38
681600.07,6438318.53
680762.04,6437490.68
681744.68,6437207.51
681481.67,6437593.78
681157.49,6437305.21
680374.53,6436659.76
681032.79,6437238.61
682257.84,6437855.27
681795.48,6438695.53
683240,6437596.68
681327.69,6437744.39
681238.41,6437659.96
681193.47,6437775.61
682125.55,6436953
681619.03,6437401.43
680432.86,6439622.7
680310.49,6439591.63
680152.45,6439569.48
592121.49,6472425.47
544923.97,6603478.67
704430,6576805
702196.17,6573700.27
703201.13,6579301.6
703065,6574439
641993.27,6391346.14
641579,6434853
626753,6543128
610667,6600275
537474.59,6564326.83
537574.1,6564564.32
537717.33,6564579.02
537634.33,6564286.55
535844.41,6563340.2
535860.48,6563379.96
535828.18,6563244.97
535787.23,6563192.48
477389,6563667
482325,6486753
537872.22,6474033.89
537397.76,6472897.18
537990.25,6472825.99
538473.47,6474451.68
538889.32,6475030.18
580986.7,6584136.57
522376.9,6587301.69
521548.02,6587694.17
521600.97,6587694.56
521991.45,6587503.64
522429.11,6587181.63
521691.86,6587718.33
522346.42,6587215.4
521652.24,6587618.71
532630.48,6469847.94
470125.97,6532404.36
472712.07,6535622.38
656258.43,6506758.77
478967.4,6525404.23
644629.2,6519039.58
578547.58,6524357.37
476644.41,6533468.94
676552.82,6476577.55
711876.6,6441180.31
711999.91,6441198.69
712197.87,6440674.81
544789.6,6578383.03
529990.11,6574561.97
530045.43,6574664.02
530029.43,6574696.46
594752.15,6557254.62
536816.39,6563478.19
536848.11,6563484.2
670707.81,6584397.59
665749.75,6583109.98
663372.32,6583030.44
661927.29,6583171.8
669635,6585077.5
670930.69,6585509.1
671243.99,6583631.54
665440.8,6583108.75
661502.8,6582208.8
593118,6546935
538647.21,6567032.84
540034.94,6587341.5
540704.42,6586492.29
539507.58,6586750.32
596910.91,6606835.06
544316.02,6579014.87
544395.04,6578931.87
544552.37,6578883.4
544458.01,6578913.18
548118.26,6575044.06
637459.66,6573991.34
648196.94,6561458.59
648481.13,6562083.18
637568.45,6573222.08
638428.84,6575322.33
543456.23,6580992.98
540041.32,6585436.06
539490.06,6583180.02
539771.15,6585170.23
540755.45,6583564.85
537768.11,6585632.86
541204.4,6584049.87
539082.13,6583295.86
521200,6583278
521200,6583278
545318.6,6583752.69
634484.66,6580079.78
634565.93,6579096.47
634549.08,6578780
635771.78,6580437.86
634993.57,6580022.82
634577.7,6578731.54
634529.58,6578836.86
444815.35,6474318.07
682872.2,6406925.66
552588.87,6594900.35
542993.47,6558682.07
542877.84,6558749.18
543535.61,6558211.33
642164.78,6471995.34
479087.34,6534603.94
479035.83,6534626.82
478955.73,6534581.4
593215.09,6465322.29
598766.09,6468657.91
601216.54,6466878.33
594285.94,6466396.41
593638.97,6465118.12
594674.81,6467722.25
601545.1,6465694.81
519648.27,6553252.72
519630.18,6555671.64
519883.84,6554513.93
522267.31,6554435.41
519311.05,6554101.94
521640.12,6555023.85
520792.27,6553620.46
693686.49,6545611.99
693210.27,6545624.75
693592.19,6545666.54
643235.52,6388620.14
635370.33,6397080.34
635259.33,6397015.18
643199.94,6388567.25
536304.74,6563085.41
536348.45,6563063.94
671883.91,6578493.97
530721.21,6584549.86
530667.31,6584343.07
530100.4,6584184.63
530370.89,6584562.55
530110.57,6584356.91
530398,6584232.23
533243.8,6580879.78
546796.7,6515959.62
467100.71,6529894.24
470730.69,6525926.61
470775.97,6525642.65
470738.17,6526143.69
470628.24,6526122.02
470083.38,6526280.8
396787.19,6446168.53
658727.7,6478103.39
547395.53,6516507.76
602096.9,6512296.8
602191.98,6512345.75
602173.74,6512369.52
602092.46,6512318.7
641824,6456347
597205,6449639
667493.78,6415817.12
638754.41,6515822.72
676185.01,6417487.55
678279.21,6417761.94
678346.56,6417802.49
682726.05,6407057.97
680898.97,6410709.82
567740.66,6564105.09
611531.89,6431796.86
530481.08,6587070.66
635742.8,6511945.79
546654.01,6493086.49
591114,6442221
586737.19,6479439.07
597741.45,6543948.11
589397.84,6467945.49
587803.11,6468309.97
586862.32,6469315.29
587835.35,6467820.36
589214.8,6467507.44
580441.26,6472034.11
541892.35,6590409.95
538755.4,6576679.33
418900,6459564.13
522385.5,6591564.68
522644.28,6592470.17
522282.18,6591752.62
522940.05,6592505.96
522973.45,6592614.34
523009.8,6592534.24
522355.03,6592299.34
522255.74,6592173.97
522192.47,6591699.31
564749,6589887.85
638122.97,6575269.03
638120.44,6574828.01
663302.64,6563722.65
648540.02,6561987.09
638022.3,6572705.89
637560.66,6574071.8
638010.39,6575447.13
638101.16,6575716.86
663368.31,6563412.52
663432.81,6563476.19
641300.67,6569937.93
648976.91,6562329.56
648397.09,6562057.73
636944.86,6574107.76
637259.86,6573734.73
638511.96,6574562.29
637959.81,6575229.34
649046.27,6562441.3
649277.29,6561930.33
647440.37,6562298.2
558775.05,6540707.35
549836.01,6532129.27
550220.02,6532626.9
702277,6572538
704464,6573212
702121.33,6571238.17
702121.33,6571238.17
640285.49,6396369.93
639000,6397117
637934.79,6389798.22
640142.85,6437177.23
734815.42,6591271.43
720261.97,6587873.85
734797.18,6590962.24
720344.6,6588066.32
734599.72,6591090.32
680531.24,6440206.71
680386.72,6439791.55
680470.66,6439660.74
680249.07,6439450.49
680266.02,6439940.79
680569.84,6440220.05
680502.69,6440099.5
680367.31,6440039.86
538523.19,6474286.54
537926.69,6473001.59
538799.09,6473420.86
538388.58,6473757.76
538848.36,6472848.03
538838.7,6473519.19
537401.43,6472656.91
538760.41,6473795.74
539323.29,6473073.64
656248.53,6471759.58
681952.65,6404320.41
681971.1,6403967.4
647023.5,6513641.74
401116.44,6454551.83
473268.71,6563874.23
728025.05,6597020.25
678111.29,6417740.84
680822.13,6410625.08
593568.58,6573996.34
656106.16,6486678.93
656500.16,6487522.46
655166.01,6487211.94
656412.42,6480203.35
656147.87,6479824.77
638838.24,6516445.47
616279.46,6537741.83
557658.22,6587127.32
562228.01,6595102.89
557036.9,6583451.9
560137.52,6580071.27
393528.5,6434509
536070.17,6577550.96
643968.59,6518986.99
659628.67,6392959.28
659593.13,6393067.41
658849.58,6392031.33
658694.49,6392416.06
658798.51,6392302.33
658430.05,6392080.89
658321.4,6392010.42
658644.21,6392031.2
658695.04,6391626.95
659123.94,6391844.43
659128.51,6392395.17
659241.56,6392685.23
659064.96,6392570.79
658452.76,6391955.64
658233.27,6391615.61
659044.7,6392467.26
659216.27,6392565.49
659122.46,6392124.69
659003.3,6392167.3
658893.68,6392478.94
659171.71,6392248.15
658558.2,6391866.49
